time,accx,accy,accz,gx,gy,gz,g,ax,ay,az,a
09:37:38.802,-1.21,0.00,9.67,-1.23,-0.01,9.68,9.76,0.02,0.01,-0.01,0.02
09:37:39.055,-1.21,-0.04,9.71,-1.23,-0.01,9.69,9.77,0.02,-0.03,0.02,0.04
09:37:39.307,-1.21,-0.04,9.67,-1.22,-0.02,9.69,9.76,0.01,-0.02,-0.01,0.03
09:37:39.562,-1.25,0.00,9.67,-1.23,-0.01,9.68,9.76,-0.02,0.01,-0.01,0.03
09:37:39.814,-1.25,-0.04,9.67,-1.23,-0.02,9.68,9.76,-0.02,-0.02,-0.01,0.03
09:37:40.067,-1.25,0.00,9.67,-1.23,-0.02,9.68,9.76,-0.01,0.02,-0.01,0.02
09:37:40.323,-1.25,0.04,9.67,-1.24,-0.00,9.68,9.76,-0.01,0.04,-0.01,0.05
09:37:40.575,-1.21,0.00,9.63,-1.23,-0.00,9.67,9.75,0.02,0.00,-0.04,0.04
09:37:40.827,-1.25,-0.04,9.63,-1.23,-0.01,9.66,9.74,-0.01,-0.03,-0.03,0.04
09:37:41.082,-1.29,-0.04,9.71,-1.25,-0.02,9.67,9.75,-0.04,-0.02,0.04,0.06
09:37:41.334,-1.21,0.00,9.71,-1.24,-0.01,9.68,9.76,0.03,0.01,0.03,0.04
09:37:41.586,-1.21,-0.04,9.67,-1.23,-0.02,9.68,9.76,0.02,-0.02,-0.01,0.03
09:37:41.841,-1.25,0.00,9.71,-1.24,-0.01,9.68,9.76,-0.01,0.01,0.03,0.03
09:37:42.094,-1.29,0.00,9.67,-1.25,-0.01,9.68,9.76,-0.04,0.01,-0.01,0.04
09:37:42.346,-1.21,0.00,9.71,-1.24,-0.01,9.69,9.77,0.03,0.01,0.02,0.04
09:37:42.598,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:37:42.851,-1.21,-0.04,9.71,-1.23,-0.01,9.70,9.77,0.03,-0.03,0.01,0.04
09:37:43.103,-1.21,-0.04,9.79,-1.23,-0.02,9.71,9.79,0.02,-0.02,0.07,0.08
09:37:43.355,-1.25,0.00,9.71,-1.23,-0.02,9.71,9.79,-0.02,0.02,-0.00,0.02
09:37:43.608,-1.25,-0.04,9.71,-1.24,-0.02,9.71,9.79,-0.01,-0.02,-0.00,0.02
09:37:43.861,-1.25,0.00,9.63,-1.24,-0.02,9.70,9.78,-0.01,0.02,-0.06,0.07
09:37:44.113,-1.21,-0.04,9.71,-1.23,-0.02,9.70,9.78,0.02,-0.02,0.01,0.03
09:37:44.365,-1.25,0.00,9.67,-1.24,-0.02,9.69,9.77,-0.01,0.02,-0.02,0.03
09:37:44.618,-1.25,0.00,9.63,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.05,0.05
09:37:44.871,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:37:45.123,-1.25,0.04,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.04,0.02,0.05
09:37:45.375,-1.25,-0.04,9.71,-1.24,-0.01,9.69,9.77,-0.01,-0.03,0.02,0.04
09:37:45.628,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.77,-0.00,0.01,0.02,0.02
09:37:45.881,-1.25,-0.04,9.71,-1.24,-0.01,9.70,9.78,-0.00,-0.03,0.01,0.03
09:37:46.135,-1.25,0.00,9.67,-1.25,-0.01,9.69,9.77,-0.00,0.01,-0.02,0.02
09:37:46.387,-1.25,0.00,9.67,-1.25,-0.01,9.69,9.77,-0.00,0.01,-0.02,0.02
09:37:46.643,-1.25,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.00,0.01,0.02,0.02
09:37:46.902,-1.25,-0.04,9.67,-1.25,-0.01,9.69,9.77,-0.00,-0.03,-0.02,0.03
09:37:47.154,-1.21,0.00,9.67,-1.24,-0.01,9.69,9.76,0.03,0.01,-0.01,0.03
09:37:47.407,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:37:47.663,-1.25,-0.04,9.71,-1.24,-0.01,9.69,9.77,-0.01,-0.02,0.02,0.03
09:37:47.915,-1.21,-0.04,9.71,-1.24,-0.02,9.70,9.78,0.03,-0.02,0.01,0.04
09:37:48.167,-1.25,0.00,9.75,-1.24,-0.02,9.71,9.79,-0.01,0.02,0.04,0.05
09:37:48.422,-1.25,-0.04,9.67,-1.24,-0.02,9.70,9.78,-0.01,-0.02,-0.03,0.04
09:37:48.675,-1.25,0.00,9.67,-1.24,-0.02,9.70,9.77,-0.01,0.02,-0.02,0.03
09:37:48.927,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:37:49.183,-1.21,0.00,9.75,-1.24,-0.01,9.71,9.79,0.03,0.01,0.04,0.05
09:37:49.435,-1.21,0.04,9.71,-1.23,-0.00,9.71,9.79,0.02,0.04,0.00,0.05
09:37:49.687,-1.25,0.00,9.71,-1.23,-0.00,9.71,9.79,-0.01,0.00,0.00,0.01
09:37:49.941,-1.25,0.04,9.63,-1.24,0.01,9.69,9.77,-0.01,0.03,-0.06,0.07
09:37:50.197,-1.29,0.00,9.71,-1.25,0.01,9.70,9.78,-0.04,-0.01,0.01,0.04
09:37:50.453,-1.21,-0.04,9.71,-1.24,-0.00,9.70,9.78,0.03,-0.04,0.01,0.05
09:37:50.705,-1.21,0.00,9.71,-1.23,-0.00,9.70,9.78,0.02,0.00,0.01,0.03
09:37:50.957,-1.25,0.00,9.67,-1.24,-0.00,9.70,9.77,-0.01,0.00,-0.02,0.03
09:37:51.213,-1.21,-0.04,9.71,-1.23,-0.01,9.70,9.78,0.02,-0.03,0.01,0.04
09:37:51.465,-1.21,0.00,9.67,-1.23,-0.01,9.69,9.77,0.02,0.01,-0.02,0.03
09:37:51.717,-1.21,0.00,9.71,-1.22,-0.01,9.70,9.77,0.01,0.01,0.01,0.02
09:37:51.973,-1.25,0.00,9.67,-1.23,-0.00,9.69,9.77,-0.02,0.00,-0.02,0.03
09:37:52.225,-1.29,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.05,-0.03,-0.02,0.06
09:37:52.477,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:37:52.733,-1.17,-0.04,9.71,-1.23,-0.02,9.69,9.77,0.06,-0.02,0.02,0.07
09:37:52.985,-1.25,0.00,9.63,-1.23,-0.01,9.68,9.76,-0.02,0.01,-0.05,0.05
09:37:53.237,-1.25,0.00,9.67,-1.23,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:37:53.493,-1.25,0.00,9.71,-1.24,-0.01,9.68,9.76,-0.01,0.01,0.03,0.03
09:37:53.745,-1.21,0.00,9.71,-1.23,-0.01,9.69,9.77,0.02,0.01,0.02,0.03
09:37:53.997,-1.21,-0.04,9.67,-1.23,-0.01,9.69,9.76,0.02,-0.03,-0.01,0.03
09:37:54.253,-1.25,0.00,9.71,-1.23,-0.01,9.69,9.77,-0.02,0.01,0.02,0.03
09:37:54.505,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:37:54.758,-1.21,0.00,9.67,-1.23,-0.01,9.68,9.76,0.02,0.01,-0.01,0.02
09:37:55.011,-1.17,0.00,9.71,-1.22,-0.01,9.69,9.77,0.05,0.01,0.02,0.05
09:37:55.263,-1.29,0.00,9.71,-1.23,-0.00,9.69,9.77,-0.06,0.00,0.02,0.06
09:37:55.515,-1.17,0.00,9.67,-1.22,-0.00,9.69,9.77,0.05,0.00,-0.02,0.05
09:37:55.768,-1.21,-0.04,9.63,-1.22,-0.01,9.68,9.75,0.01,-0.03,-0.05,0.05
09:37:56.021,-1.21,-0.04,9.71,-1.22,-0.02,9.68,9.76,0.01,-0.02,0.03,0.04
09:37:56.275,-1.25,0.00,9.71,-1.22,-0.01,9.69,9.77,-0.03,0.01,0.02,0.04
09:37:56.527,-1.21,0.00,9.67,-1.22,-0.01,9.69,9.76,0.01,0.01,-0.01,0.02
09:37:56.783,-1.21,0.00,9.63,-1.22,-0.01,9.68,9.75,0.01,0.01,-0.04,0.04
09:37:57.035,-1.21,0.00,9.71,-1.22,-0.01,9.68,9.76,0.01,0.01,0.03,0.03
09:37:57.287,-1.25,0.00,9.71,-1.22,-0.01,9.69,9.77,-0.03,0.01,0.02,0.03
09:37:57.542,-1.21,-0.04,9.71,-1.22,-0.01,9.69,9.77,0.01,-0.03,0.02,0.03
09:37:57.794,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.03
09:37:58.046,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.76,-0.02,0.01,-0.01,0.02
09:37:58.300,-1.21,-0.04,9.75,-1.23,-0.01,9.70,9.78,0.02,-0.03,0.05,0.06
09:37:58.553,-1.29,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.05,0.01,0.01,0.05
09:37:58.805,-1.25,-0.04,9.67,-1.24,-0.02,9.70,9.77,-0.01,-0.02,-0.02,0.03
09:37:59.057,-1.25,0.00,9.63,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.05,0.05
09:37:59.313,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.01
09:37:59.565,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.00,0.01,0.02,0.03
09:37:59.817,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.00,0.01,-0.01,0.01
09:38:00.071,-1.21,0.00,9.67,-1.24,-0.01,9.68,9.76,0.03,0.01,-0.01,0.03
09:38:00.325,-1.25,0.00,9.67,-1.24,-0.00,9.68,9.76,-0.01,0.00,-0.01,0.01
09:38:00.577,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.00,0.03,0.03
09:38:00.833,-1.25,0.00,9.67,-1.24,-0.00,9.68,9.76,-0.01,0.00,-0.01,0.01
09:38:01.085,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.00,0.00,0.02,0.02
09:38:01.338,-1.21,-0.04,9.71,-1.24,-0.01,9.69,9.77,0.03,-0.03,0.02,0.04
09:38:01.591,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:38:01.843,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.76,-0.01,-0.03,-0.01,0.03
09:38:02.095,-1.21,-0.08,9.71,-1.23,-0.03,9.69,9.77,0.03,-0.05,0.02,0.06
09:38:02.352,-1.25,-0.04,9.71,-1.24,-0.03,9.69,9.77,-0.01,-0.01,0.02,0.02
09:38:02.604,-1.25,0.00,9.67,-1.24,-0.02,9.69,9.77,-0.01,0.02,-0.02,0.03
09:38:02.857,-1.25,0.00,9.71,-1.24,-0.02,9.69,9.77,-0.01,0.02,0.02,0.03
09:38:03.112,-1.25,0.00,9.63,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.05,0.05
09:38:03.364,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.00,0.01,-0.01,0.02
09:38:03.616,-1.29,0.04,9.71,-1.25,-0.00,9.69,9.77,-0.03,0.04,0.02,0.06
09:38:03.868,-1.25,0.00,9.71,-1.25,-0.00,9.69,9.77,0.00,0.00,0.02,0.02
09:38:04.121,-1.25,0.00,9.67,-1.25,-0.00,9.69,9.77,0.00,0.00,-0.02,0.02
09:38:04.373,-1.25,-0.04,9.71,-1.25,-0.01,9.69,9.77,0.00,-0.03,0.02,0.04
09:38:04.625,-1.21,0.00,9.67,-1.24,-0.01,9.69,9.77,0.03,0.01,-0.02,0.04
09:38:04.877,-1.21,0.00,9.67,-1.24,-0.01,9.68,9.76,0.03,0.01,-0.01,0.03
09:38:05.133,-1.21,0.00,9.71,-1.23,-0.00,9.69,9.77,0.02,0.00,0.02,0.03
09:38:05.385,-1.21,0.00,9.71,-1.23,-0.00,9.69,9.77,0.02,0.00,0.02,0.02
09:38:05.638,-1.17,-0.04,9.71,-1.21,-0.01,9.70,9.77,0.04,-0.03,0.01,0.05
09:38:05.890,-1.25,0.00,9.67,-1.22,-0.01,9.69,9.77,-0.03,0.01,-0.02,0.03
09:38:06.143,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.03
09:38:06.435,-1.29,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.05,0.01,0.02,0.05
09:38:06.687,-1.21,0.00,9.71,-1.23,-0.00,9.70,9.77,0.02,0.00,0.01,0.03
09:38:06.944,-1.21,0.00,9.67,-1.23,-0.00,9.69,9.77,0.02,0.00,-0.02,0.03
09:38:07.196,-1.21,0.00,9.71,-1.22,-0.00,9.70,9.77,0.02,0.00,0.02,0.02
09:38:07.452,-1.21,0.00,9.71,-1.22,-0.00,9.70,9.78,0.01,0.00,0.01,0.02
09:38:07.705,-1.25,0.00,9.67,-1.23,-0.00,9.69,9.77,-0.02,0.00,-0.02,0.03
09:38:07.957,-1.25,0.00,9.71,-1.23,-0.00,9.70,9.77,-0.02,0.00,0.01,0.02
09:38:08.213,-1.25,-0.04,9.67,-1.23,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.04
09:38:08.465,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.77,-0.01,0.01,0.02,0.02
09:38:08.717,-1.17,0.00,9.71,-1.22,-0.01,9.70,9.78,0.05,0.01,0.01,0.06
09:38:08.973,-1.25,0.00,9.67,-1.23,-0.00,9.69,9.77,-0.02,0.00,-0.02,0.03
09:38:09.225,-1.21,-0.04,9.71,-1.22,-0.01,9.70,9.77,0.02,-0.03,0.01,0.03
09:38:09.477,-1.29,0.04,9.71,-1.24,-0.00,9.70,9.78,-0.05,0.04,0.01,0.07
09:38:09.733,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.04
09:38:09.985,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.03
09:38:10.237,-1.21,0.00,9.67,-1.23,-0.01,9.69,9.77,0.02,0.01,-0.02,0.03
09:38:10.493,-1.21,0.00,9.67,-1.22,-0.00,9.69,9.77,0.02,0.00,-0.02,0.02
09:38:10.745,-1.25,-0.04,9.71,-1.23,-0.01,9.69,9.77,-0.02,-0.03,0.02,0.04
09:38:10.997,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.02
09:38:11.253,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.76,-0.01,0.01,-0.01,0.02
09:38:11.505,-1.29,0.00,9.67,-1.25,-0.01,9.68,9.76,-0.04,0.01,-0.01,0.04
09:38:11.757,-1.25,0.00,9.71,-1.25,-0.00,9.69,9.77,-0.00,0.00,0.02,0.02
09:38:12.012,-1.25,-0.04,9.67,-1.25,-0.01,9.69,9.77,-0.00,-0.03,-0.01,0.03
09:38:12.264,-1.21,0.00,9.67,-1.24,-0.01,9.68,9.76,0.03,0.01,-0.01,0.03
09:38:12.516,-1.25,0.00,9.71,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.02,0.02
09:38:12.770,-1.29,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.04,0.01,0.02,0.04
09:38:13.022,-1.25,-0.04,9.63,-1.25,-0.01,9.68,9.76,0.00,-0.03,-0.05,0.05
09:38:13.274,-1.25,0.00,9.71,-1.25,-0.01,9.69,9.77,0.00,0.01,0.02,0.03
09:38:13.526,-1.21,-0.04,9.75,-1.24,-0.02,9.70,9.78,0.03,-0.02,0.05,0.06
09:38:13.782,-1.29,0.00,9.67,-1.25,-0.01,9.69,9.77,-0.04,0.01,-0.02,0.04
09:38:14.034,-1.25,0.00,9.67,-1.25,-0.01,9.69,9.77,0.00,0.01,-0.02,0.02
09:38:14.286,-1.21,0.00,9.71,-1.24,-0.01,9.69,9.77,0.03,0.01,0.02,0.04
09:38:14.538,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.00,0.01,0.01,0.02
09:38:14.791,-1.21,-0.04,9.67,-1.24,-0.01,9.69,9.77,0.03,-0.03,-0.02,0.04
09:38:15.043,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:38:15.295,-1.21,0.00,9.71,-1.23,-0.01,9.69,9.77,0.02,0.01,0.02,0.03
09:38:15.547,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.77,-0.01,0.01,0.01,0.02
09:38:15.802,-1.21,0.00,9.71,-1.23,-0.01,9.70,9.78,0.02,0.01,0.01,0.02
09:38:16.055,-1.25,-0.04,9.67,-1.23,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.04
09:38:16.307,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:38:16.563,-1.25,0.04,9.71,-1.24,0.00,9.70,9.78,-0.01,0.04,0.01,0.04
09:38:16.815,-1.29,0.00,9.71,-1.25,0.00,9.70,9.78,-0.04,-0.00,0.01,0.04
09:38:17.067,-1.21,0.00,9.67,-1.24,0.00,9.70,9.78,0.03,-0.00,-0.02,0.04
09:38:17.321,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.01,-0.03,-0.02,0.04
09:38:17.573,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.00,-0.02,-0.02,0.03
09:38:17.825,-1.25,0.00,9.75,-1.24,-0.01,9.70,9.78,-0.00,0.01,0.05,0.05
09:38:18.077,-1.25,-0.04,9.75,-1.24,-0.02,9.71,9.79,-0.00,-0.02,0.04,0.05
09:38:18.331,-1.25,0.00,9.67,-1.25,-0.01,9.70,9.78,-0.00,0.01,-0.03,0.03
09:38:18.585,-1.25,0.00,9.67,-1.25,-0.01,9.70,9.78,-0.00,0.01,-0.02,0.03
09:38:18.837,-1.29,0.00,9.71,-1.25,-0.01,9.70,9.78,-0.03,0.01,0.01,0.04
09:38:19.093,-1.21,0.00,9.71,-1.25,-0.01,9.70,9.78,0.04,0.01,0.01,0.04
09:38:19.345,-1.21,-0.04,9.71,-1.24,-0.01,9.70,9.78,0.03,-0.03,0.01,0.04
09:38:19.597,-1.25,0.00,9.71,-1.24,-0.01,9.70,9.78,-0.01,0.01,0.01,0.01
09:38:19.854,-1.21,-0.04,9.71,-1.23,-0.02,9.71,9.78,0.02,-0.02,0.00,0.03
09:38:20.106,-1.21,-0.04,9.71,-1.23,-0.02,9.71,9.78,0.02,-0.02,0.00,0.03
09:38:20.362,-1.25,-0.04,9.75,-1.23,-0.02,9.72,9.79,-0.02,-0.01,0.03,0.04
09:38:20.614,-1.21,0.00,9.67,-1.23,-0.02,9.71,9.78,0.02,0.02,-0.03,0.04
09:38:20.866,-1.25,-0.04,9.67,-1.23,-0.02,9.70,9.78,-0.02,-0.02,-0.03,0.04
09:38:21.118,-1.21,0.00,9.67,-1.23,-0.02,9.69,9.77,0.02,0.02,-0.02,0.03
09:38:21.370,-1.21,-0.04,9.71,-1.22,-0.02,9.70,9.77,0.01,-0.02,0.01,0.03
09:38:21.624,-1.21,-0.04,9.71,-1.22,-0.03,9.70,9.78,0.01,-0.01,0.01,0.02
09:38:21.877,-1.29,0.00,9.67,-1.23,-0.02,9.69,9.77,-0.05,0.02,-0.02,0.06
09:38:22.133,-1.21,-0.04,9.67,-1.23,-0.02,9.69,9.77,0.02,-0.01,-0.02,0.03
09:38:22.386,-1.25,0.00,9.75,-1.23,-0.02,9.70,9.78,-0.02,0.02,0.05,0.05
09:38:22.641,-1.25,0.00,9.67,-1.24,-0.02,9.70,9.77,-0.01,0.02,-0.02,0.03
09:38:22.893,-1.29,0.00,9.75,-1.25,-0.01,9.71,9.79,-0.04,0.01,0.04,0.06
09:38:23.145,-1.21,0.00,9.67,-1.24,-0.01,9.70,9.78,0.03,0.01,-0.03,0.04
09:38:23.397,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:38:23.656,-1.21,0.00,9.67,-1.23,-0.01,9.69,9.77,0.03,0.01,-0.02,0.03
09:38:23.908,-1.21,0.00,9.67,-1.23,-0.01,9.69,9.76,0.02,0.01,-0.01,0.03
09:38:24.160,-1.21,-0.04,9.67,-1.23,-0.01,9.68,9.76,0.02,-0.03,-0.01,0.03
09:38:24.413,-1.17,-0.04,9.67,-1.21,-0.02,9.68,9.76,0.04,-0.02,-0.01,0.05
09:38:24.665,-1.21,0.00,9.67,-1.21,-0.01,9.68,9.76,0.00,0.01,-0.01,0.02
09:38:24.917,-1.21,0.00,9.71,-1.21,-0.01,9.69,9.76,0.00,0.01,0.03,0.03
09:38:25.175,-1.25,-0.04,9.67,-1.22,-0.02,9.68,9.76,-0.03,-0.02,-0.01,0.04
09:38:25.427,-1.25,-0.04,9.75,-1.23,-0.02,9.70,9.77,-0.02,-0.02,0.05,0.06
09:38:25.685,-1.21,-0.04,9.71,-1.22,-0.02,9.70,9.78,0.01,-0.01,0.01,0.02
09:38:25.937,-1.25,0.00,9.67,-1.23,-0.02,9.69,9.77,-0.02,0.02,-0.02,0.04
09:38:26.194,-1.25,0.00,9.71,-1.23,-0.02,9.70,9.78,-0.02,0.02,0.01,0.03
09:38:26.447,-1.25,0.00,9.71,-1.23,-0.01,9.70,9.78,-0.01,0.01,0.01,0.02
09:38:26.703,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.03
09:38:26.955,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.01,0.01,-0.02,0.02
09:38:27.207,-1.17,0.00,9.71,-1.23,-0.01,9.69,9.77,0.06,0.01,0.02,0.06
09:38:27.462,-1.25,0.00,9.67,-1.23,-0.01,9.69,9.77,-0.02,0.01,-0.02,0.03
09:38:27.715,-1.29,0.00,9.67,-1.24,-0.00,9.69,9.77,-0.05,0.00,-0.01,0.05
09:38:27.967,-1.25,0.00,9.71,-1.24,-0.00,9.69,9.77,-0.01,0.00,0.02,0.02
09:38:28.222,-1.25,-0.04,9.71,-1.24,-0.01,9.70,9.77,-0.00,-0.03,0.02,0.03
09:38:28.475,-1.25,0.00,9.67,-1.24,-0.01,9.69,9.77,-0.00,0.01,-0.02,0.02
09:38:28.727,-1.25,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.00,0.01,0.02,0.02
09:38:28.983,-1.25,0.00,9.59,-1.25,-0.01,9.67,9.75,-0.00,0.01,-0.08,0.08
09:38:29.235,-1.29,0.00,9.67,-1.25,-0.00,9.67,9.75,-0.03,0.00,-0.00,0.03
09:38:29.487,-1.21,-0.04,9.67,-1.25,-0.01,9.67,9.75,0.04,-0.03,-0.00,0.05
09:38:29.743,-1.25,0.00,9.67,-1.25,-0.01,9.67,9.75,-0.00,0.01,-0.00,0.01
09:38:29.995,-1.29,0.00,9.71,-1.25,-0.01,9.68,9.76,-0.03,0.01,0.03,0.05
09:38:30.247,-1.25,0.00,9.63,-1.25,-0.01,9.67,9.75,0.00,0.01,-0.04,0.04
09:38:30.503,-1.25,0.00,9.67,-1.25,-0.00,9.67,9.75,0.00,0.00,0.00,0.01
09:38:30.755,-1.25,0.00,9.71,-1.25,-0.00,9.68,9.76,0.00,0.00,0.03,0.03
09:38:31.007,-1.17,0.00,9.71,-1.23,-0.00,9.69,9.76,0.06,0.00,0.03,0.07
09:38:31.261,-1.25,0.00,9.75,-1.24,-0.00,9.70,9.78,-0.01,0.00,0.05,0.05
09:38:31.513,-1.17,-0.04,9.67,-1.22,-0.01,9.69,9.77,0.05,-0.03,-0.02,0.06
09:38:31.765,-1.21,0.04,9.67,-1.22,0.00,9.69,9.77,0.01,0.04,-0.02,0.04
09:38:32.017,-1.25,0.00,9.75,-1.23,0.00,9.70,9.78,-0.02,-0.00,0.05,0.05
09:38:32.271,-1.21,0.00,9.71,-1.22,0.00,9.70,9.78,0.01,-0.00,0.01,0.02
09:38:32.524,-1.21,0.00,9.67,-1.22,0.00,9.70,9.77,0.01,-0.00,-0.02,0.03
09:38:32.776,-1.33,0.00,9.71,-1.24,0.00,9.70,9.78,-0.08,-0.00,0.01,0.09
09:38:33.028,-1.25,0.00,9.67,-1.24,0.00,9.69,9.77,-0.01,-0.00,-0.02,0.02
09:38:33.280,-1.25,-0.04,9.67,-1.24,-0.01,9.69,9.77,-0.00,-0.03,-0.02,0.04
09:38:33.533,-1.29,0.00,9.67,-1.25,-0.01,9.69,9.77,-0.03,0.01,-0.01,0.04
09:38:33.785,-1.25,-0.04,9.67,-1.25,-0.01,9.68,9.76,0.00,-0.03,-0.01,0.03
09:38:34.037,-1.29,-0.04,9.71,-1.26,-0.02,9.69,9.77,-0.03,-0.02,0.02,0.04
09:38:34.292,-1.25,-0.04,9.71,-1.26,-0.02,9.69,9.77,0.01,-0.02,0.02,0.03
09:38:34.545,-1.21,0.00,9.71,-1.25,-0.02,9.70,9.78,0.04,0.02,0.01,0.04
09:38:34.797,-1.21,-0.08,9.71,-1.24,-0.03,9.70,9.78,0.03,-0.05,0.01,0.06
09:38:35.053,-1.29,0.00,9.71,-1.25,-0.02,9.70,9.78,-0.04,0.02,0.01,0.05
09:38:35.305,-1.25,0.00,9.67,-1.25,-0.02,9.70,9.78,0.00,0.02,-0.02,0.03
09:38:35.557,-1.21,0.00,9.67,-1.24,-0.02,9.69,9.77,0.03,0.02,-0.02,0.04
09:38:35.813,-1.21,0.00,9.67,-1.23,-0.01,9.69,9.77,0.03,0.01,-0.02,0.03
09:38:36.066,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:38:36.318,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.02
09:38:36.571,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.01
09:38:36.826,-1.25,0.00,9.67,-1.24,-0.01,9.68,9.76,-0.01,0.01,-0.01,0.01
09:38:37.078,-1.29,0.00,9.67,-1.25,-0.00,9.68,9.76,-0.04,0.00,-0.01,0.04
09:38:37.330,-1.25,-0.04,9.71,-1.25,-0.01,9.68,9.76,0.00,-0.03,0.03,0.04
09:38:37.583,-1.21,-0.04,9.67,-1.24,-0.02,9.68,9.76,0.03,-0.02,-0.01,0.04
09:38:37.835,-1.21,0.00,9.71,-1.24,-0.01,9.69,9.77,0.03,0.01,0.02,0.04
09:38:38.087,-1.21,-0.04,9.71,-1.23,-0.02,9.69,9.77,0.02,-0.02,0.02,0.04
09:38:38.343,-1.25,-0.04,9.67,-1.23,-0.02,9.69,9.77,-0.01,-0.02,-0.02,0.03
09:38:38.595,-1.25,0.00,9.63,-1.24,-0.02,9.68,9.76,-0.01,0.02,-0.04,0.05
09:38:38.847,-1.21,-0.04,9.67,-1.23,-0.02,9.68,9.75,0.02,-0.02,-0.00,0.03
09:38:39.102,-1.25,0.00,9.67,-1.23,-0.02,9.68,9.75,-0.01,0.02,-0.00,0.02
09:38:39.354,-1.25,0.04,9.67,-1.24,-0.01,9.67,9.75,-0.01,0.05,-0.00,0.05
09:38:39.606,-1.21,0.00,9.67,-1.23,-0.01,9.67,9.75,0.02,0.01,-0.00,0.02
09:38:39.862,-1.25,-0.04,9.63,-1.23,-0.01,9.67,9.74,-0.01,-0.03,-0.03,0.04
09:38:40.114,-1.25,0.00,9.71,-1.24,-0.01,9.67,9.75,-0.01,0.01,0.04,0.04
09:38:40.366,-1.25,0.00,9.75,-1.24,-0.01,9.69,9.77,-0.01,0.01,0.06,0.06
09:38:40.620,-1.29,0.00,9.71,-1.25,-0.01,9.69,9.77,-0.04,0.01,0.02,0.04
09:38:40.873,-1.21,-0.04,9.67,-1.24,-0.01,9.69,9.77,0.03,-0.03,-0.02,0.05
